"ID";"LAND";"X";"Y";"amp.max";"pathlength2";"baker2";"fdc.slope_0_0.1";"fdc.slope_0.3_0.7";"fdc.slope_0.8_1";"peakts.avg";"peakts.cv";"rise.avg";"fall.avg";"rise.cv";"fall.cv";"BFI";"fvi.cvdry";"fvi.cvwet";"gwpc.tdur";"gwpc.tdur.cv";"gwpc.tris";"gwpc.tris.cv";"gwpc.trec";"gwpc.trec.cv";"meanann.min";"meanann.max";"peakbasetime.avg";"peakbasetime.cv";"reces.const";"recov.const";"reversals.avg";"reversals.cv";"sqr.avg";"sqr.cv";"intannfluc.s";"intannfluc.y";"BFS";"l1";"l2";"l3";"l4";"bimodality";"colwells.C";"colwells.M";"colwells.P";"cvmon.min";"cvmon.max";"dip";"fdc.range_0.1_0.9";"fdc.range_0.2_0.8";"fdc.range_0.25_0.75";"median";"parde.seasonality";"pulse.count.low";"pulse.count.high";"pulse.dur.low";"pulse.dur.high";"pulse.cv.low";"pulse.cv.high";"silverman";"varjulday.min";"varjulday.max";"autocorrelation";"nonlinear";"Hurst";"Lyapunov"
"1131653800038";"BY";12.0012403753;49.4112122325;1.76744285714284;1.00044906290982;39.6857692307699;0.421701567383961;1.26462357200361;1.20531134888243;0.607234251141779;0.389969750096448;0.0211573772272928;-0.0227898325181566;0.909084625447678;-0.967702381780481;0.94970298405626;0.113410642806152;0.0384963569106851;0.0492608982958896;0.266547040363287;0.390418523664848;0.317282645056167;0.0712515035259442;0.364006566084734;0.503881891379066;1.30988835893849;0.0151766422905363;0.662381921006519;-0.0053;-0.002;150.6;0.0572360210876758;0.178554268915815;1.35423085879282;0.258306703278861;0.688040833811562;0.643966949109015;0.442076593438328;0.125448091932117;0.00375802097270483;0.00717609319013723;0.459501483693182;0.08;0.16;0.24;0.515915069711952;0.478502645634548;0.0293944713335186;4.70383943137431;2.98887614110501;2.49176808070915;0.430323469742409;0.164492162406051;0.819558713537771;1.27486910994764;1.14333499542924;2.94000427396089;0.592654764109332;0.677202072477852;0.098444;81.5596099506897;88.8362375534866;0.999225149126795;0.0541857015246262;0.9997122721319;0.703651712342328
"1131663800088";"BY";12.0787675418;49.3704497217;2.40733285714282;1.00041355983596;36.8563011488825;0.506119354115992;1.51456711710308;0.636666139175391;0.492642305193954;0.450508265896951;0.0199343213393034;-0.0213719397302284;0.958927318799914;-1.02269593488127;0.934629575142279;0.143365347668099;0.0549565596659792;0.0492548793676002;0.238516411529046;0.378568864987157;0.337002959687461;0.0751298018223471;0.428806395536553;0.398726468477356;1.45614435501389;0.0142426163082057;0.700371660749525;0.0017;-0.011;145;0.0994634834610756;0.294679592462531;2.18021570396853;0.183502681534589;0.780226743724886;0.742548633912534;0.420747638773447;0.141411489127284;0.00405460456521345;0.00253913020843788;0.504101436765632;0.07;0.13;0.21;0.609396070924163;0.573774725297907;0.0503712836485068;8.08106870501468;3.83069930095052;3.05744582301665;0.461888764863065;0.203894194748719;0.728496634255797;1.45699326851159;1.27486910994764;2.58388649962603;0.806311193675762;0.579213123481375;0.156512;61.1251630522978;121.379944193512;0.999541834893476;0.069776096140664;0.999859983208964;0.948653566074249
"1131663900009";"BY";12.2618338432;49.3030958256;2.60629;1.0001807552983;13.2820983083233;0.699454245685309;2.30984208602191;0.37433647616472;0.315143746963664;0.449603696380286;0.0123730063521705;-0.00586555483386482;2.36726697934719;-1.45059323892782;0.964575218310723;0.32068358844827;0.120948366779006;0.0550339745657141;0.458090906251116;0.289284034698512;0.599079366090026;0.0921892715275592;0.421541438829837;0.183928763560166;2.48715478435982;0.0058481805671735;1.13283425986491;-0.021;0.052;42.2;0.195695003052726;1.45839578967818;5.08416827742744;0.581525824142773;0.381732253957956;0.268170624716815;0.379873003112775;0.100542213557723;0.0126150519919808;0.0136034808215113;0.426657294909303;0.14;0.22;0.36;0.478031013198846;0.463064815777718;0.00924995136694091;3.75203490265024;2.28917748917758;1.87950067408606;0.351227652172514;0.874375487720541;1.36593118922962;1.63911742707554;0.667788581401147;2.29678799966758;0.437321392113397;0.612706637003771;0.053035;62.5824325612082;75.1998691337544;0.939417896245792;0.510653374923007;0.999081023078858;0.988020761912537
"1131663900011";"BY";12.3011540771;49.3014713107;1.15161999999998;1.00009640729948;18.6485038467559;0.444550748986758;2.10120874994813;0.570849482663772;0.489909324930526;0.390873600457386;0.0110704023872055;-0.0100715185236126;0.918692305209708;-0.850109552727286;0.968475194670424;0.159213493646715;0.0618832892077593;0.049785173431417;0.225483272706668;0.359356125975378;0.392827135304644;0.078174032129452;0.386136631761274;0.47604226582944;1.62553773167863;0.0073834194887204;0.556384430053889;-0.0065;0.0042;128;0.0906047930058063;0.122594988369804;1.50484103768104;0.428231029069937;0.51800731105799;0.439814791871611;0.515786579714013;0.112453553991595;-0.00242434302008143;0.0153987610709256;0.361624975786779;0.09;0.2;0.29;0.406489685893753;0.368393519780273;0.0127557684403337;3.29924825750744;1.82875358958816;1.62066624011235;0.531993457172004;0.565398010844721;0.819558713537771;1.36593118922962;1.14333499542924;2.76221640488656;0.410603265114044;0.337915449796355;0.04833;50.9249893479999;83.6776632769868;0.993769396135424;0.0470046397999779;0.99957272079296;0.985183566879692
"1131663900012";"BY";12.3161583232;49.3038592337;1.30866000000003;1.00006605322059;16.2693977045222;0.360970781395955;1.62808139610007;0.634825534811202;0.50090401951192;0.396371690103488;0.00967063646582835;-0.00891233677651106;0.80866804251593;-0.727460223920581;0.970674968940966;0.183995809590652;0.0650506610709161;0.051820553810146;0.350484830445085;0.363408981582568;0.434813401616666;0.0763059120192204;0.432489995126923;0.512123112465651;1.56167953068863;0.00649678307916654;0.489848096744457;-0.0049;0.0015;87.8;0.174486579394283;0.476241589566565;7.37446557704957;0.460283326623927;0.535550395248684;0.494490798536235;0.512306923950236;0.126173058041289;-0.0065299388652067;0.00955605691150296;0.44136083656326;0.06;0.21;0.27;0.46470489269024;0.389910586316255;0.0168656825311813;3.96962542692934;2.27951867471567;1.97263600380515;0.521847657733667;0.567705552516728;1.18380703066567;2.09442782348542;0.770525286232092;1.79748626060941;0.596284793999944;0.544200189409969;0.074427;25.2676114267405;90.1845431954726;0.991885118769534;0.0585858387326078;0.999501854206361;0.985395050492897
"1131663900015";"BY";12.1952930464;49.3423989267;2.35791;1.00021112156808;28.7237638417069;0.634831314072687;1.09092625750371;1.22618284718566;0.541704114969422;0.501387037393733;0.0159021348903439;-0.0157847648744246;0.829036773800283;-0.838018319248278;0.958708496324397;0.115227309718847;0.093008484472034;0.0634236453191022;4.65198275800594;0.374201355395541;0.348171626276148;0.0750386265338419;0.356761756834403;0.513299311072823;1.56111994520001;0.0109572194459677;0.572355252819907;0.0018;-0.0012;152.2;0.127859499514726;0.30630956887388;5.06213864255102;0.486683441098105;0.741585983712215;0.757136563881309;0.448655160044052;0.13784928380146;0.0188449406444773;0.0115734960647962;0.536004117761705;0.06;0.19;0.25;0.60880151586755;0.49607034316732;0.0209096606614087;5.216766516124;2.8658422670606;2.19958147409238;0.416094265406026;0.364428533551315;1.36593118922962;1.73017950635752;0.655646970830217;2.14235523363382;0.81890300106153;0.800564604568545;0.113648;74.5056188476439;89.3180979707191;0.995573435654536;0.0599594699034127;0.99949244792043;0.783176121870266
"1131663900023";"BY";12.2487121176;49.3053279904;0.371725714285731;1.00084482816909;55.4417072212376;0.527299923371634;1.87969633135544;0.492031131841247;0.419513422157437;0.435371810899493;0.0341859163560615;-0.0307850546357311;0.8334407278995;-0.861085385849006;0.906636529708616;0.183504237731985;0.127252298864836;0.068166791019515;4.54777263167802;0.359548516726308;0.364577199101215;0.0792305989699717;0.439552901268045;0.385684793175242;1.825858921718;0.021662202750593;0.530298375116263;-0.0032;0.013;138;0.0805293868510611;0.49830188246026;1.90247821084454;0.418920341582193;0.530843274098675;0.53606831280425;0.459391187964084;0.120226049795613;0.00672987287605875;0.00785509087527725;0.456469156836057;0.07;0.18;0.25;0.495330012673805;0.409707319223465;0.0161175636332578;3.78313126316847;2.43338796400156;2.12334333887044;0.436710247186828;0.527178271457993;1.54805534779357;1.73017950635752;0.557085661489727;2.13756249261898;0.5;0.608580619450185;0.080629;37.4666379524686;89.3081938257075;0.996073050408064;0.0788288463137478;0.999359943223034;0.990515883426486
"1131673700015";"BY";11.8502575475;49.2075238058;1.44060571428571;1.00034003368261;33.8536674033025;0.496535719551352;1.68627702172973;0.656568654416183;0.513117593246472;0.445408291796869;0.0169691907995875;-0.0216348017715015;1.05456269158409;-0.860352797677718;0.948256445360432;0.122659573992131;0.057088571093535;0.0540114664111421;0.512895073653381;0.415896085797343;0.269590771195895;0.0647889015096291;0.365397299715786;0.472349086450776;1.45292332260713;0.012725511256585;0.587206635025003;0.0087;-0.013;167.4;0.0536970252192216;0.202385379915542;1.6753779396837;0.370753830339279;0.588330074122262;0.663597612236983;0.410216290845516;0.121408801609033;0.0136060063151981;0.0166359454332885;0.442908498732282;0.08;0.18;0.27;0.572550441392081;0.496192227874559;0.0144963182453245;5.38850049216633;2.68827092887012;2.0488207058822;0.387112960421442;0.457982637993337;1.09274495138369;1.54805534779357;0.849912739965096;2.43189317611861;0.322030594359765;0.473537583815121;0.061421;81.2128506987002;72.4073641600143;0.998591907273969;0.0595820293612829;0.999578512533723;0.975548492153777
"1131673800010";"BY";12.1045833934;49.2711516505;1.96019999999999;1.00011132149536;12.8369299051119;1.01406816325938;4.83088747324155;0.281600700172683;0.186661511440229;0.503574702785027;0.00976397587485652;-0.00551718020217455;1.92267967651376;-1.49264030786681;0.962147877997622;0.156069077827452;0.155117777563832;0.0483786008867596;0.154584109913101;0.338837748715756;0.490052951146499;0.081713429926551;0.418038727010373;0.306549761901314;2.67318722265546;0.00516945476122515;1.12701267106572;-0.022;0.049;97.2;0.315878806635227;0.326454124841169;2.07454161982201;0.404528351349218;0.278847162214616;0.135832796577982;0.253887111171924;0.0706279110733186;0.00746263485950516;0.0090850395231743;0.336445134518363;0.29;0.2;0.49;0.499391246225784;0.492896298193267;0.00974265899556252;4.15336111111098;2.43760153629047;2.01486582682876;0.23872300893266;0.931647861934162;1.27486910994764;1.45699326851159;0.72199220002137;2.58388649962603;0.353553390593274;0.460839492511007;0.041687;39.6558274578909;68.3665231051096;0.9367082514726;0.930573732432871;0.999156602335879;0.981721421590366
"1131673900017";"BY";12.2618093376;49.2465323043;0.799791428571382;1.00006767278005;13.7842089552253;0.556194125159635;1.38955704064019;0.606757227446822;0.444305914743696;0.495934454663271;0.0128322001105596;-0.0101632476547437;0.809073729681307;-0.661955975835807;0.979156755979946;0.174426657076706;0.0633241812695275;0.0792136222493853;0.711159212150818;0.349330754588924;0.556220363185935;0.0758665373869143;0.655051286491571;0.397551768347141;1.72874612851863;0.00613492898129481;0.558112213765874;-0.0022;0.0042;49.2;0.228330840162335;0.373412161636158;1.38078071805132;0.466376731769176;0.497916123370273;0.43032300923604;0.493785821079401;0.107748601869756;0.0056693614691421;0.00891896567238737;0.422844001718782;0.11;0.22;0.33;0.404567520314788;0.356697821948246;0.0130346185049373;2.9863756471377;2.05919764423759;1.76058673050647;0.483606440250468;0.624378277551186;1.18380703066567;1.73017950635752;0.756515735573327;2.18548990276739;0.3;0.52704627669473;0.054653;22.3052279295374;77.6499148572859;0.991156302921671;0.0177995782455316;0.999467781893883;0.988142339012827
"1131673900018";"BY";12.2314558606;49.2472265886;1.37979714285717;1.00004301851664;11.475862581244;0.857146845214533;1.5362272844373;0.550813000933584;0.434278691863369;0.487708804678945;0.00871907562158236;-0.00667136255456291;1.02011440994259;-0.675334775584794;0.9832912748025;0.111111380663878;0.0577408563215898;0.0581126525624627;0.499713275323221;0.340758057760684;0.51793977795525;0.0816187673803403;0.53200730948838;0.455821745298294;1.68922475971186;0.00480980441586992;0.593270479671011;-0.0028;0.0043;71.2;0.215167439196882;0.521995290162605;5.80239501429007;0.454895402467398;0.543032205562299;0.440431130317974;0.367193825711667;0.118381142788094;0.0147520268974242;0.00673975470762356;0.506621947393982;0.1;0.21;0.3;0.6039395211395;0.532296873913866;0.0147690900316343;5.42149762170923;3.42597845085632;2.77122456923616;0.344826568708856;0.84831836907419;1.45699326851159;1.54805534779357;0.626051795063575;2.43189317611861;0.19716158838353;0.480624593627917;0.07727;47.9361012449259;45.5910029570634;0.993970489110944;0.0650388142219088;0.999518269326173;0.98095226111486
"1131674000018";"BY";12.3358258094;49.2839301114;0.839480000000037;1.000027827897;6.88087863915823;0.645863146070898;1.42046814302264;0.458968525305319;0.374940537479018;0.414396768454757;0.00678568623010482;-0.00387329478937161;1.54803539061456;-0.768510484538178;0.989759397333126;0.161056957942043;0.08142215490355;0.0308916844155841;0.556381762211087;0.16408171286394;1.10036477267936;0.0456797923194418;0.865247916644089;0.358251796537734;2.09592958226975;0.00247077732405946;0.676128438737238;-0.0055;0.015;12.4;0.358848313891726;1.25984363044424;0.788027990781364;0.484790862330063;0.501464964332838;0.35602867542339;0.363285086871226;0.114368330721026;0.0101342519985443;0.0105717427813321;0.447052221277394;0.11;0.21;0.31;0.57221076692184;0.538854201082831;0.0142962987854139;6.57439069269403;2.88799985250945;2.33623994787276;0.333699647914711;0.988455188462471;1.18380703066567;1.45699326851159;0.79153961222024;2.57250373971578;0.484472913530543;0.374387773553237;0.054947;50.0390424343523;84.4554718714888;0.988201591865082;0.128783374342812;0.999521487457435;0.97539971576705
"1131674000020";"BY";12.3660966741;49.2877949226;0.770014285714296;1.00005375027993;11.7741232876721;0.257043959257067;2.13711796608448;0.87320252777863;0.63903468812404;0.253593357739476;0.00995250839154574;-0.00674391261108128;1.13685778676769;-0.725282419698546;0.981562545882733;0.150727996358224;0.0574539756861124;0.0693151051234718;0.644302021055938;0.325916516554937;0.502687284322771;0.0824275137381;0.451373187241376;0.547301825093809;1.43035174799618;0.00484944621079725;0.54879229478643;-0.0042;-0.0051;36.8;0.263040109572393;0.174368756508369;1.05058960463767;0.419109782075213;0.555799212135844;0.51835569859127;0.571919837041313;0.111258887668962;-0.00738616277097282;0.0167323254585288;0.377738510479254;0.1;0.21;0.31;0.381750802249767;0.310105995099144;0.00798434487555122;2.63038422151352;1.75868351114034;1.54770465301205;0.581423350216122;0.50276418478964;1.09274495138369;1.91230366492147;0.857501246571927;1.97301171777612;0.519025774988141;0.543391297390191;0.032791;35.8430355821407;71.0763220135923;0.99491493896832;0.0105047194614861;0.999546564923693;0.984507880210959
"1131674000021";"BY";12.3760090345;49.2896515422;1.49967000000004;1.00005922672007;12.414402852664;0.448770622190655;1.29098489782796;1.08654389356922;0.61855571057424;0.375414581446119;0.00877585799420062;-0.00666583406544818;1.11178443228643;-1.12393605760142;0.977616401734544;0.0523062494109289;0.0351694922553904;0.0544986883079544;0.531045120717306;0.34664582422557;0.473459448830166;0.0804236712235731;0.451577278037443;0.574210568810889;1.40108882454925;0.00562951155174163;0.705934819660472;-0.0062;0.0046;74.8;0.294330258593731;0.135613221773279;2.7722593672513;0.296611026431578;0.731022253467173;0.744706133840617;0.569402278158204;0.148931907500049;-0.0165866263616272;0.00843575453208345;0.539222081280835;0.03;0.21;0.25;0.467268096981808;0.450112851285634;0.0158558657144029;5.6834351342438;2.489910612517;2.11420304360258;0.623988706086775;0.266632278770045;0.364248317127898;1.18380703066567;2.59526925953628;3.20118232552788;0.346410161513775;0.371573762722806;0.079912;91.6330612421866;82.627098737005;0.999498593545976;0.0449768945070507;0.99981416052564;0.963922391970426
"1131674000022";"BY";12.3733256726;49.2802179935;0.680000000000007;1.00006649042663;13.0669117647062;0.228973308550344;2.06007752684937;1.25049775893547;0.677120694153513;0.263346298412065;0.00905171299288968;-0.00798676289258019;1.32270376561075;-0.725865494151958;0.982303320464454;0.182536576733232;0.0317392692705431;0.0738368594836014;0.573601502389925;0.336226294787742;0.512361517034219;0.0787015937674111;0.479892968060512;0.385846127855869;1.37164170061544;0.00586646372677518;0.55445970847669;0.0099;-0.023;33.4;0.232494235428948;0.241692896359649;1.03998401561422;0.561601547204659;0.426402496756829;0.36429585043074;0.660440210299275;0.109644389808027;-0.0203388318156235;0.0143585144532139;0.51708544759342;0.13;0.24;0.37;0.359021672648472;0.245206759490837;0.0118986940199478;2.244066972797;1.60962427655876;1.44893735048703;0.693312969304663;0.534951226692034;1.45699326851159;2.45867614061331;0.643125934928945;1.53793733898446;0.573775310549247;0.270109577159843;0.068859;18.1862625233126;95.8532658016531;0.970337589894923;0.0221506519854595;0.999337480598083;0.989369783946284
"1131674000023";"BY";12.372314776;49.2737465613;0.757810000000006;1.00005417885211;10.0051464087306;0.478364180603287;1.55116875612481;0.563573358275338;0.471406622930367;0.417042261955868;0.0098505982894972;-0.005587756958286;1.27697965278895;-1.20467727087148;0.979829047753458;0.147173629729894;0.0797973080866688;0.0612386959506789;0.573790340891711;0.290512690578105;0.663081334906645;0.0975076391487917;0.59602866945542;0.363312245044931;1.94204892349944;0.00521850216072307;1.13783809813594;-0.0073;0.014;31;0.46968450898584;0.24707975367443;1.02269690152269;0.507186707947873;0.484807897388742;0.334130993968111;0.454018504022894;0.113725293967396;0.0076657365239563;0.00979418257588316;0.438702829978808;0.1;0.2;0.29;0.453832963082463;0.422977023344582;0.0154320246506216;3.53389659407697;2.27782052467265;1.92796358112368;0.45269687215661;0.705365741546288;1.18380703066567;1.54805534779357;0.777530061561475;2.44796295481543;0.586552214003871;0.491273326132061;0.085819;66.9391949718653;85.2059181966083;0.987327304892211;0.183864330301134;0.999492200153079;0.984040027583677
"1131674000024";"BY";12.3814207215;49.2783031042;1.24729428571425;1.00009813154547;14.4024122807016;0.420604512558559;1.77032716765208;0.564079068127679;0.511999865880916;0.375276824054451;0.0128744604875017;-0.00747205671411225;1.36751616923429;-0.833192379430402;0.972242744658906;0.184192172640831;0.0933968227502144;0.0646018935034788;0.616240864712238;0.330389814135018;0.61068904934604;0.0828938657768919;0.56748943338622;0.410091499346247;2.0260779670733;0.00717701919620863;1.00745864522607;-0.015;0.03;33;0.27524094128159;0.353788082448005;1.33578398110074;0.551989626168501;0.388639141944586;0.307098290956246;0.444194021155475;0.109174394326616;0.00659803897926614;0.0143252556185502;0.376813857340058;0.11;0.25;0.36;0.447883425508486;0.410160623990063;0.0097609792887473;3.13314475132911;2.09557743402389;1.81488446279707;0.431069079813912;0.789922350155289;1.36593118922962;2.09442782348542;0.686000997257542;1.80144548144776;0.529878412451578;0.28453470790046;0.048905;16.9887886641507;101.692724734821;0.968801166532031;0.324619537374622;0.999265366067576;0.989550480057628
"1131674000025";"BY";12.3910461784;49.278810488;1.99628999999999;1.00007657207901;13.9949828849647;0.561449715779108;1.52791555688535;0.540799665855413;0.506533233556137;0.411505261742092;0.0103158635934827;-0.00692156180340239;1.1300213337833;-1.17305798424679;0.973905747485561;0.201794027535785;0.077313889030483;0.0512205919995954;0.300949942345513;0.346900226691695;0.473461526825223;0.0806308347517097;0.428859556685154;0.433933057276228;1.87978808879838;0.00716514323475153;0.782627687546989;-0.015;0.015;95.4;0.225622691338306;0.124594987824019;2.33870963864931;0.380945246505868;0.639614699553386;0.580272186499364;0.49027495579725;0.126707557778064;-0.0045242107593304;0.00942777323887345;0.439471224849534;0.06;0.2;0.26;0.458317865088929;0.444876351427868;0.0171949232168321;4.49608054409872;2.38600155858405;1.96775967616404;0.519146230543374;0.507382743689449;0.637434554973822;1.45699326851159;1.49601987391815;2.6009606394914;0.547101204432193;0.60380736442456;0.08054;64.4308080417045;82.7779950350256;0.997930281764086;0.13510190511428;0.99971485618357;0.967804249585681
"1131674000028";"BY";12.4442045731;49.2289787762;2.49813428571429;1.00006419679956;8.98435481378469;0.814161727865916;2.84742694701743;0.879523944844241;0.576586839099773;0.411994010774229;0.00513402131833535;-0.00498724682843531;2.1568524629071;-1.03447764843828;0.989159172509396;0.104931290563143;0.0306346108243589;0.0800819083128143;7.27384123679844;0.396220420552082;0.360645578729271;0.0692697874314602;0.430525763988942;0.657251171227597;1.27991907755757;0.00398083523313666;2.33457196836079;-0.0018;0.0016;156.6;0.155868548711172;0.106661113930983;4.85829742795442;0.189481395137104;0.701776678290577;0.656045430828137;0.30705534537712;0.117413761172381;0.0186384940035307;0.00400705026325499;0.514087505902095;0.15;0.11;0.27;0.726368430711016;0.710261314269344;0.056756497570647;9.3171327809457;4.49928987487398;3.29040995599395;0.288598805737315;0.193741285920315;0.273186237845924;1.27486910994764;3.46035901271503;2.97252644513303;0.433012701892219;0.368855556781659;0.106201;70.4920267587326;115.313529673404;0.999293810635999;0.279090322846261;0.999819270755142;0.928875744362216
"1131683000013";"BY";10.6920644284;49.1205538852;0.81958000000003;1.00041135457096;39.3490324312419;0.720409288576007;3.04759961584124;0.437863266514683;0.418179817189658;0.434954987769286;0.0217795296244791;-0.0223117053582029;0.850940243282442;-0.861158246938143;0.931376632043582;0.1629700067535;0.084704156398888;0.0491880779832717;0.225968210329251;0.383419057486718;0.323871710097859;0.0728691457203765;0.347125190593179;0.34213372933322;1.73150945536598;0.0150531611310624;0.561976236270431;-0.0061;0.0061;149.6;0.098763227602892;0.308543704743856;2.11527336517328;0.429035482746416;0.502837277739617;0.46426330319903;0.472849275499157;0.117730221964536;-0.00324416591485543;0.0126649821910765;0.384678624046683;0.09;0.19;0.27;0.4673520648892;0.41102252093932;0.022061839889985;4.07145725848853;2.12994543453309;1.82066202879783;0.462841439159841;0.584098145370694;1.09274495138369;1.09274495138369;0.865089753178758;3.44518199950137;0.347433532019576;0.424264068711929;0.079726;76.710334360887;73.8963163315489;0.996450479631791;0.0266518820877287;0.999447591802249;0.983900392057856
"1131683000092";"BY";10.7511758337;49.112826886;1.61098000000004;1.00054124114956;32.0106146569166;1.09618009756488;3.17991293779211;0.312499058074399;0.238059577061193;0.63357008317367;0.0249408633098618;-0.0141960704278878;1.59141240615047;-1.25075101116857;0.904705630467599;0.298644932983605;0.274563101895347;0.0488661078621713;0.0821712690110941;0.296774050247342;0.552768210891631;0.0919055597283981;0.388195135032637;0.077528475504053;3.05386278209933;0.0115646511707209;1.20198071224637;-0.048;0.08;89.6;0.282963177951709;0.81939914395713;2.92836956236675;0.612768092303125;0.311342142015882;0.0995062081156845;0.270341284216389;0.0924824088876057;0.0250320675637479;0.0146428767697335;0.600134190710277;0.22;0.23;0.44;0.5807788447943;0.593852428647583;0.00812167157346886;4.94514411609075;2.92155958288108;2.29140243429731;0.216414239254756;1.0604805304113;2.18548990276739;3.18717277486911;0.398396596858639;1.17339993589059;0.367588230587482;0.242679862708932;0.04438;37.8066530306402;111.461301974708;0.758518847748572;0.384693168608507;0.997721876626556;0.993590011015918
"1131683800013";"BY";12.1264281786;49.1071021891;2.06779428571429;1.00034585274931;19.9942478713336;2.06915882703636;1.13067009738801;0.563419166004018;0.454968903055856;0.61227006074802;0.0226074196953265;-0.0120145214818817;1.81566262717902;-1.28005627997553;0.961438450466726;0.161654662708194;0.22973042342005;0.0597960431882276;0.58505070034736;0.261504929978216;0.701824853992056;0.0989652832045365;0.555751297159113;0.233232902933733;2.67311930803608;0.0115133032631261;1.14284025292255;-0.015;0.019;49.2;0.388684638958583;0.746835055881773;2.56856967766114;0.617441179140463;0.371871752923753;0.508504853505915;0.407410510897412;0.14224920947043;0.011839652518987;0.00793444536326815;0.510012899603781;0.04;0.25;0.29;0.63814833998247;0.559910808953531;0.015017354760267;8.66553024593738;4.08307615449176;2.92464736099407;0.388087444454265;0.860067999949386;1.18380703066567;1.36593118922962;0.805549162879006;2.76221640488656;0.210662522117372;0.604481533113653;0.09242;68.1976839756457;87.6669129982348;0.9845308256024;0.0171183416904389;0.999406879355179;0.979233796200345
"1131683800015";"BY";12.0028791702;49.1535743886;2.63524428571429;1.00002686913624;8.02327450980395;1.0160919540228;1.37065208549645;0.597701149425254;0.420522826586765;0.523423690211785;0.00880089089577738;-0.00552813610824452;0.877440481246358;-0.731521921332008;0.988330831578739;0.148616273020587;0.0542386863948627;0.071546175472287;0.752884788679442;0.342347983306889;0.721731969898908;0.0827487167542704;0.939064114857612;0.323873898343512;1.78611117106743;0.00369835292996718;0.718823145457807;-0.00088;0.0034;22.2;0.437192272380214;0.769696420830456;2.24184907337967;0.328576978898904;0.555369584422733;0.607972914327891;0.250499842959265;0.100057234410522;0.0294252658031249;0.0210795250303102;0.635926729751142;0.21;0.25;0.46;0.841760963064702;0.758396420522918;0.0122182115620949;7.97123608910824;3.5098371566855;2.48499847501193;0.20115185851569;0.889185002366274;1.18380703066567;1.18380703066567;0.805549162879006;3.20818710085726;0.371573762722806;0.502949878100847;0.089496;73.0943646919141;66.4352381544395;0.998314219226744;0.00922807178105618;0.999633431282071;0.966822752712219
"1131692900036";"BY";10.6515136095;49.0343634996;1.18911857142859;1.00075148360581;53.6880289228666;0.431545215521901;2.16429803598489;0.476143289877809;0.443118486574438;0.371028180236971;0.029446303529841;-0.0295190918888159;0.850678548604579;-0.86540864465841;0.914599804043079;0.190890760351;0.118999932964504;0.0478616223582074;0.0546872927641539;0.384395583322024;0.327841902905281;0.0729723557453578;0.353696440982853;0.216971472884003;1.80049167064681;0.0206107532535885;0.541894579226339;-0.015;0.0024;154.4;0.0769881324721203;0.344126235270311;1.50683924535539;0.393283518706545;0.550828965352091;0.566428557156028;0.494602824081557;0.100528829115201;-0.00514310922804384;0.0146513233955572;0.345985481464187;0.14;0.18;0.32;0.396058923044001;0.333141929312845;0.0137504088434164;2.87132780038529;1.72359060639725;1.58508758988508;0.492283600217674;0.363152753689416;1.00168287210172;1.73017950635752;0.869228938600666;2.16152619769319;0.74230748895809;0.632455532033676;0.055408;74.8413411514799;72.6082575628138;0.996685953473196;0.0255136628992151;0.999296599923437;0.98935306791797
"1131693400019";"BY";11.3763432559;49.0201431691;1.28959000000003;1.00002119670595;6.19097542629785;1.1249366129285;1.13628119749812;0.536021424104774;0.489572274345934;0.417023663259676;0.00639414855847608;-0.00298250200217127;1.42164689187559;-0.840337181452843;0.986487248335424;0.15449049814454;0.0694314461723981;0.0524029872439258;0.214757660958925;0.345233808238488;0.644008685899095;0.0893442486413349;0.691947595959165;0.563598568737184;1.71225297198203;0.00394390720046542;1.26621934625576;-0.0043;0.0071;30.8;0.486688203390993;0.318254569717016;3.17148514874838;0.395374304611073;0.534623747294284;0.486545742291789;0.363490461853671;0.118476549971949;0.0130145744566041;0.00888582019558815;0.469574498663737;0.1;0.17;0.27;0.591882956428039;0.556874753632381;0.0157362429237619;5.88734011788318;3.26704165663089;2.71480340909454;0.335301523876177;0.734159421683298;1.00168287210172;1.45699326851159;0.952012647038825;2.6009606394914;0.222680885707562;0.563887178431998;0.069037;48.8101209821115;86.9052992705713;0.996958645099852;0.0293491308199263;0.999571268576298;0.965439988544653
"1131693400020";"BY";11.3611698955;49.0197903712;0.438181428571397;1.00007246505939;10.727285714284;1.39463601532435;1.62882598634814;0.398486408493459;0.258062691414697;0.706727404724729;0.0124780792124526;-0.00691275042126846;1.29033199107494;-1.17178434721226;0.98074490448353;0.26818890554888;0.136318201613786;0.0880467710260377;0.687425067827594;0.293524577198252;0.68557615056337;0.106534387067379;0.733748190220997;0.155262705264344;2.8848995340112;0.00597045497974548;1.46169687107317;-0.015;0.015;18.8;0.687797015967856;0.730468324794383;1.8233073450337;0.56486838903536;0.370565682186481;0.293142653655289;0.250728677140874;0.103329028118876;0.0283932098718627;0.0120759661487906;0.596380247862439;0.19;0.2;0.39;0.771380904538118;0.742856028035117;0.0139706678863282;7.75276263514476;4.63247888488227;3.30682497310489;0.191924740893399;1.32366417415343;1.54805534779357;2.27655198204936;0.599938404681244;1.6646148092745;0.471404520791032;0.443981981616371;0.071248;33.698379194621;85.6499378642034;0.970037021746271;0.135709368563073;0.999296116488534;0.983775967016232
